id,score
214f8d8d9ef35d77a4d87f5fc6fca884deb38b8c5a16d08642370a2bf1170ddd,0.0025689453
d56c2fce970c2670932840b99c1a4c0d8656340663f917a3b60a27637a8a9d6f,0.12672125
5cad067cd2d62084f5c6753f321f538f5a491d25713ad0c159f5c82890c829ae,0.6555001
91a844947471f1aa987e937e74abeef77ea67177e56e4db88984c4552a51334a,0.61009467
ffc5b7b9e3448e8fb5c927c5462c678253dd0ef095f3933358cf8803f2f2794e,0.23725528
25a3b1b7f920dfd3a5a5998395a3608cc798d090914ea89cf08e5f74952fdff9,0.0043283547
06509cad04e0d8d648e6cdd05c2cf754280a1cf2e079369729a1fd92b6ae1811,0.0070614414
8370dce911dec36fb6ec9371e8da820c5e4750299971ad3667b8a963427f79d4,0.9047032
8267e63376d84b59c3d8bef2df3b6261d8384df317e30252309efe6915596725,0.034153644
6369b51bc85f9882efa1503a2d7c3c49eec264511f8af8c794de4732abf5307b,0.07280292
fbd963bdee2e548448acfe5d91356349ee09bddfa271e7e7ea184e393dfe42ce,0.0033881762
c580ec849904873cfbfda16e789a18af36166980e3fc7c3d95d111d381ca9a07,0.0038436977
19571fa1f384c1c6f189803347c3a27fe05e95d5ff93deeb6f738b78c74ad5bb,0.008993223
6913e035f1997c57a9b7ad7113b376a8db50d748e797e9ba9efa46d31d2b4c12,0.052384645
8e77fbb60274b68538d8b9e52b839393499f37c1c1fe368ab90e00163a9178a7,0.79870707
25778fe7698ad020830ba465af7863d29d45b0033e5ec98c1c861c8340087bce,0.07960893
5fbadc16979fe0b19949348b4364ec37b6c04e51ac252ec3acc9b7a5c40466d6,0.060861595
ea359b7b7f635138fdc9aada9321e2fbe0a5d814df600fd7b6dbb0c27615e776,0.02183463
9dc9e8de77cad38d03b891ab698230bffcff37d9af5aedad6a4cbf2b0faf60be,0.5208059
d6d4788a2194bc61c6d165e1215b13ba93d56110a1702bcf3ef41055df666bbe,0.11363088
c526024907de63550c37bcb2a453fa58ca26ff4e62822f38b41a6e5949d38b88,0.6665911
719a50426359d40cd378a0e34671f42c3d029792734d98ef16dbec5aba535a27,0.5758841
77ab3d1853434e4637c9dda7acc99a5ab11aaf980824b111e9e3bdb9b280e18c,0.002472194
14db542b6161d874ce176c288f6ae8a7a30b637a2cb41e6a4ceccc26068da776,0.026466819
f04a6f83189a46d7193c3e0a637b9baa6adb0ddbd8d40665106a352ea0e21446,0.027671907
100174cf6fd366e240ab23a397842dfbf40d564dccdb32e59abe712400277824,0.13326463
522d5c6b24185573db3b7a052a0a7ea074486009b3716f101fbbe5bc25f8cb7e,0.0032589287
b0408b92050fe556f624fdd059f0d7f09796f20f5b8a2516209dfb535b9c542d,0.68018585
d01270f44036d6a2633683f245247a4e454e9ba962e678b4fca6bdcf83fa1a84,0.14395614
4fd1221d1c6ea29a496a2d1c5f609dcc4184fab8d546b158b8e43bc2602543c6,0.90154177
6ba4d5fa517c1b74df9b6c02011ff227966c37f7fe62c578a5714e7d2aec1198,0.06089791
764c8603d3fb12e76e092e2d19634bbdbe8c9dad5a23c7449a1ed944962f67f1,0.0073641697
b28dad751c7ab636f5b4ae3ee5a05710cc3496cfaad8ff2d205214e651a0a240,0.004164379
a22a25c0fe29b00789da5235fc203262fae2a4401d99e2edcf8346f7a0417314,0.79399914
27dff795695cf20ab08f8ac5b5d1dec4dab8c44449cd25cc03bb1a2de0540bec,0.0036326766
18569bcdda589024201dcefdcb8e4547a154cde81a6a7bd77a8c6bc951da2b27,0.007972382
2404f2cf0452a7a0eb8ac7728c7463f6d57d9b2880f34e299d46f69b2e1fa58b,0.08147
1c7ec069994ee7e92190be1d558ad9cbd06f006d24399e317f94e98c5ef9bd97,0.06175694
27f1987c6cc72080b93443070581a2fba65b5b1756c46f5ae1d710d8ca3ee26c,0.07983396
f6cf51c1608a5834d2e7c5b8c6bcf363557859e411f5b5fb3b4a9c33c0ccd34b,0.56752473
bc83227a9e75163b803506bb91b47b5e872f8ed5b1abcdd4e44ecf9c92ca2c25,0.0061645177
b7f823da449b89a1433b7332ce3e629e80676f77fa29af97882c648cd81b4391,0.24627575
08c95a487270046ca10c86a777b8840c7457781512aee7427196ba6da7333ba4,0.14534037
70dafb01ad28fa1ffbdea89c458e0c6aaf0f4b4203c8be2f9a0e16ce6bbb6899,0.017727604
6685b8a7393f628886914ac306f26eba75246832d3821bc815d848f38a6a3bbc,0.6739474
04abb61a2b28874cfcd8e99b75e8609b8a99549a70481455059bbb96693cdd96,0.7478292
e293e274754f10117365745097b14022930389ebaedc6f9e3c9aab4b814b4b71,0.18344855
554c404e2fd06597fe1f395375e3048f69ed2f62ef612bdf16e1c25543037caf,0.046498097
f2df75281cb11a5134d23dedb66b111cb9c911c1b468b3b9750d2a5224a72df4,0.18978836
16c893f12ccbd99c98aeaf9c0ad838110754ded33f5e5fca6fcbdea88b0e7de1,0.05213174
7e3c52ea97451f3e67e14dce0fd0a47a873b73a7372480f4a045d49eb9d9009a,0.09446222
cf3fedb9e8606cf145911186cb36424dde94036b03bf9d210055a353776bc4bc,0.014975497
47f117d63a46f0c9c90868883613b4eb28d77e4a01c5e4081a9e565cd6972bbc,0.6012029
e0a2160db7de158349c524fa4efdae358e67abda437cbd16cf6df37205461556,0.76571494
68d397114d553923ccb7d32d4b337100f43469c02d99e7cd6e79a7e97d240405,0.18113317
a0885250dd10c09eef507d74e45e65e70e217e4be830a75677f950ddfb891b9b,0.8147523
f3a857f875a883c041cafc32ad0bd30035b1dabebb4f127c105c29743f5035fa,0.03357178
c4cc765b2b272c721176e0536b9d9260721adff703cc32c64bb010074f0930e2,0.027386134
47a1752ffd424390c0c47b67d964f2f0dc5d82cf9504cdd8fd7f87e61760dbf8,0.039585087
537bbd4e8f4087e58ea1abe2ce030dff190e2252cd0727b752bb0b6bc3dc3be8,0.0034912308
fda7c947b9c0b9f21319b88bee41d8d5554cb4fc384aaeb5bf71dbe0ad6b1342,0.1740839
1d67e09db44755d59809b80affb706fdb665882e5cbaf1012ead3a784dd91389,0.8942956
01ada7d67f607826ce5e539ed143d830148ce69150266c29a79a5f8f5eb8ca02,0.12424936
b67913e0540d10ffc8f58642f08f7c76bceaea7519263e66730b04a2802c88b4,0.05844953
405831a3ca918e144922602c7ed781d9156b1d84abb2734ad055d8625483c883,0.062316317
d7b6119dc1a98284a53868c1982e432034e8f42a1f8e69c1d07a6f3cfe6b62ef,0.06799883
7d935ad3d273f82a8afc6c619faf2564d0276fa917b7159ec323f8a1db524a82,0.36862853
4e05e4109d2105687c05e6c6b286bb011f3f870919f4ce094836405cb9d6e2a0,0.84475803
e5fda24b81722a80e41c9cea273643de4726c1c8b0443588c109aa40c093d6ce,0.05880509
1b060dc38b69a61f9df9b6347a51bf37499ecc911d0d696d31826e8940adc5a8,0.22398846
c60930a8d02d0b6a609cb67ce6da62d2ee0e854bc7a53e465de5ebf6bacc97f7,0.89584297
80b33ba163a95412bb594501bdf115d07aea268e6e21902099d998b2bae038b5,0.00626949
389b24e81ef5fbfa5161010ded70a0b6b7e614dfd30e40695b440e1d4015d0a4,0.22603662
68211e65034e4a1b80329a10c519401f00312fb2a1b68792e7bdf567ced8ea99,0.13370243
6688f1b4f48ac33620c3a841221168f83ca4986025accdfdc5370a9337675cd7,0.083920605
03ccfccbbb3ed998d59b3a61a0503588c2bcaf9c268d6f8f2c64395e89e59fb6,0.011982519
c599ff36560791b00a064c32cec1c6477207fef07f26ddcddc2b4bf52c9736e9,0.032422386
daa18f91c0fc493a2287df4581b559b96868b3e861b3b78966473f98b7b9050b,0.0070163524
5e1980fe85cc776a3cabc66104cdb7e566d820aad05f340165958ef4caf50082,0.0052036974
738c7077c8aeb4900b189cb502a96624dac96048cf5ce897003bd4bd02fff334,0.045864
7a4899bc11729c229856b5c6b9e80a7d75494be99dcff3f79900a0eb342e7ea5,0.065885566
316031f6d0f80f9418932980470584f9d5192b75419cce01f5bcce6e296ecb0b,0.2794441
d6add5f7845e84129769cc4cde63179afd2312e0dfa12a2d233e3d7101c08747,0.7803736
56f8aa7e1c1472ad5986e7a67194176ac29625bee891640c64a25269d8d4acb6,0.07344472
9837070c634678c666b94f693c7c73aae46f144df5e5aeec1d81c22020c56a7d,0.010596208
a1f785dad60421531e68e3fec83246594e2e405a3115d64d41c1625453ec3cde,0.09213476
cc03a61f160f43abc1aef6aa454b77cee62f9d6e4a1ac69cf7233ee90e2623ea,0.0024587344
f88509382b403bc140719778282970f90b2f915a2968db4e2f443a3ec6163644,0.7803732
2f3de6a6730cffeb7da6e43e2ce4c73066868e3eee7740939f1fe28454d315de,0.8808554
441a8a9602516ae55921002d6ba348d555b2ed6009f123ec355cb188537189b8,0.024836099
1a0ee4fd7782b70d013d6c8bd2ecaf61b5febbd0f9ffdb5b6b08afb6d4926214,0.025713643
77e2529ca11d56fad88030a408c12bc35ec34c2a4f508a59419b6958d31ecc47,0.0024354765
ec409b800a694aedfafca687adc32f998af091ab51eac7d23df017ac14600e50,0.08798292
79ee5492c1712befb84fefcadeaa8ceeabeb4e3b8f991ef5938d42b5445a3a58,0.038214896
1a98a9d0d9652201a81602655ffa794584257c65489db791cab6215e7c09fef1,0.035165947
e2cc44d534ab7c7510013ca745261339f86f512ab29cfecb37095735855d951f,0.76322585
e79eb878dbd0581e4785e1eebf5f0b0998633b4af0e3a9e5d13a0116bc7e529d,0.0029384505
6bc4e82b109f5d81f6adef0757265d5eac715696f46e765bb2e8d58f23f31044,0.8083931
9ee4a9f2bec84011ebac1341bd2396745735a051fa411427b4f4f7aceb3e2ab2,0.0051614987
6fa473f56ed0f1556e25d9e4954fee35bce20d336c36fecf76c0bed0a42bb156,0.45961058
f67c978b85c9d693cc8afb5834dc3b77139d7cb4590a516151b4ee4c0b2d450b,0.14172798
393eec9f4fa7a1c43df1262f3f8f9eb8405de4563a161befdec51c28caa13bc3,0.030849755
13eef2c6359270961b7e6510b35ab56f0213a3d27eb8a0bb5b109a214fcddb8c,0.0055604726
82d165c48bb63b12c2ead91f0ce52f37e9b5353ca6cd055795bbaa4cf3247f7f,0.011604437
b75d53d4b6547fa92fc55494cc5ff0bf78fb09a7c6dd91fe7a1e4d0322e77178,0.14560115
b05a06d755f2913bd2750477deb78801ae340a034dc2886e85d97d417fd1eeb7,0.092970975
03adfe4c4446e0f2d2b5cf2cae841dc51032f560799635c76c09eeeb5b6b61ee,0.10701663
e742af7277b722af8609baa7649046a42ff6c503c59d68ebab9b8811a1efa198,0.8859177
afb912a18dc8f598b62bf8fd06b2c6feedc812e5c54dfd41351cc29418c20e21,0.1338836
a980a4b6b32ecb95134424df1d9386d2db8f428a3d4bbddd5325eed7f06d116a,0.044681348
c9168f5d81262120217fd7c49ee7f7bd1047ea438e001ceb79df26f8823595ae,0.011060904
4105c745f0bc7f398529c2b6b40c7279be90b74815728f80c94fd1eca4007c09,0.036959637
7c4194731c3cb4834fe9adabb1b1d072b2d6f95e0abd756cd1e6cb5871faa97f,0.105623744
028be002eb7694fa087726b9f604433a172653a4a2f4828c04e45df9195f16a5,0.090882845
654a0a62c52d3f07da8748676f1b5b0272de16d4c8769dd4e6fc4763a793794a,0.01741402
124556a2adb7354bbfd6b93399f9930062927deb3a262668e7c67f5a7d4a72b0,0.04956699
71df27cbae1d94bf185efc02c7a32418df4f4df5d6079746394573679737438d,0.006105251
a01267bd5aa571160fe4b8efe25123399aa2a7a5f3adad7bf20f0b62c8d1d376,0.02661689
f385c7ec0bb6186a9c4649b6322759df7b050c913c3aa3d584713d83b6bcac8f,0.003203569
0e0281d1806a2665491c26f3142ecd5df4bea83f44f0c0b14289974b1aa4ac44,0.047625568
6c05e20af37de319f1b8afc5ad5962e7c1ef1e2855fe0e6a418554fdf74b4448,0.55398065
74f54cb840ec17b05995f02baaaf220f58c733de292b13044b73405eed362553,0.17181392
